Timestamp,Age,Gender,City,Position,Total years of experience,Seniority level,main technology,Yearly salary,Yearly bonus,Number of vacation days,Main language at work,Company type,Contract duration,Employment status,Company business sector
11/25/2020,25,Male,Berlin,Software Engineer,6,Middle,Java,63700,1600,29,English,e-commerce,Unlimited contract,Full-time employee,Manufacture
11/25/2020,27,Male,Berlin,Software Engineer,4,Middle,C#,65000,6126618,30,English,Product,Unlimited contract,Full-time employee,Education
11/25/2020,30,Male,Berlin,Product Manager,3,Junior,No data,30000,6126618,30,English,Product,Unlimited contract,Full-time employee,Health
11/25/2020,28,Male,Berlin,Data Scientist,4,Middle,Python ,70000,5500,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Female,Munich,Frontend Developer,10,Middle,javascript,48000,0,30,German,Product,Unlimited contract,Part-time employee,Software Development
11/25/2020,29,Female,Berlin,Software Developer in Test,9,Lead,Java,66000,0,25,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,37,Male,Berlin,Data Analyst,3,No data,Python,67000,0,21,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,34,Male,Berlin,Mobile Developer,10,Senior,Android/Kotlin,70000,6126618,28,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,28,Female,Berlin,Data Scientist,4,Middle,Python,65000,4000,27,English,No data,Unlimited contract,Full-time employee,Tourism
11/25/2020,39,Male,Munich,Software Architect,20,Lead,embedded,122000,45000,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,33,Male,Berlin,Software Engineer,15,Senior,Java,150000,150000,28,English,No data,No data,Full-time employee,commerce
11/25/2020,33,Male,Leipzig,Frontend Developer,9,Middle,JavaScript,40800,3400,28,German,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,32,Male,Berlin,Software Engineer,6,Middle,PHP,58000,6126618,30,German,Product,Temporary contract,Full-time employee,commerce
11/25/2020,37,Male,Berlin,QA Engineer,6,Middle,Java/Groovy,69200,0,28,English,SaaS,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,32,Male,Munich,Software Engineer,7,Senior,Python ,72000,0,29,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,28,Male,Berlin,Technical account manager ,4,Key,No data,57000,6126618,28,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/25/2020,35,Male,Munich,Software Engineer,16,Lead,PHP,84000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,26,Male,Berlin,Data Scientist,5,Middle,Python ,59000,0,26,English,Startup,Unlimited contract,Full-time employee,Transport
11/25/2020,32,Male,Berlin,Frontend Developer,7,Middle,Typescript,68000,0,30,English,Startup,Unlimited contract,Full-time employee,Real Estate
11/25/2020,29,Male,Berlin,Data Engineer,5,Middle,Python,68000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Male,Berlin,Software Engineer,10,Senior,typescript,88000,0,28,German,Product,Unlimited contract,Full-time employee,Real Estate
11/25/2020,26,Male,Berlin,Software Engineer,5,Middle,Swift,71000,6126618,27,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,28,Male,Berlin,Data Engineer,5,Middle,Scala,65000,0,30,English,Product,Unlimited contract,Full-time employee,IT
11/25/2020,36,Male,Berlin,Data Scientist,5,Middle,python,50000,15000,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,40,Male,Munich,Software Engineer,18,Senior,java,160000,6126618,15,German,Consulting / Agency,Temporary contract,Self-employed (freelancer),Agriculture
11/25/2020,29,Male,Milan,Data Scientist,4,Middle,Python + SQL,37500,0,16,Italian,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,32,Male,Berlin,Software Engineer,10,Middle,javascript,65000,5000,24,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,28,Male,Munich,Software Engineer,5,Middle,Java,56000,8000,25,English,Startup,Unlimited contract,Full-time employee,Health
11/25/2020,27,Male,Berlin,DevOps,7,Senior,Go,80000,6126618,26,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,33,Male,Berlin,Software Engineer,16,Senior,Java,83000,17000,27,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,34,Male,Munich,QA Engineer,5,Senior,Java,76500,0,3,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,31,Male,Berlin,Frontend Developer,8,Senior,Typescript,60000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Munich,Frontend Developer,8,Senior,"Typescript, Web apps",79000,5000,30,English,Product,Unlimited contract,Full-time employee,Cloud
11/25/2020,31,Male,Berlin,Data Scientist,5,Middle,Python,90000,18000,27,English,Product,Unlimited contract,Full-time employee,IoT
11/25/2020,27,Male,Berlin,ML Engineer,6,Middle,Python,82000,38500,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Hamburg,Data Scientist,9,Middle,Python,50000,0,23,German,Product,Unlimited contract,No data,Real Estate
11/25/2020,29,Male,Berlin,Backend Developer,10,Senior,Scala,78000,2000,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,39,Male,Berlin,Software Engineer,6,Senior,PHP,60000,6126618,25,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,35,Male,Berlin,Frontend Developer,10,Senior,JavaScript,75000,6126618,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,38,Male,Berlin,Tech Leader,24,Head,Java,130000,6126618,30,English,Product,Unlimited contract,Full-time employee,Manufacture
11/25/2020,31,Male,Salzburg,Chief Research Officer,10,C-level executive manager,Python,115000,25000,25,English,Startup,Unlimited contract,Full-time employee,Transport
11/25/2020,32,Male,Berlin,QA Engineer,7,Senior,Swift,65000,0,24,English,Startup,Temporary contract,Full-time employee,commerce
11/25/2020,35,Male,Berlin,SRE,10,Senior,Terraform ,75000,10000,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,28,Male,Rome,ML Engineer,2,Middle,Java,36000,2400,36,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Female,Berlin,Data Scientist,6,Senior,python,76000,10000,27,English,Product,Unlimited contract,Full-time employee,Real Estate
11/25/2020,30,Male,Berlin,Data Engineer,5,Lead,No data,90000,1150000,26,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,26,Male,Berlin,Data Engineer,2,Middle,Python,54000,1000,27,English,Product,Unlimited contract,Full-time employee,Telecom
11/25/2020,25,Male,Berlin,Data Engineer,3,Senior,Scala,65000,10000,27,English,Product,Unlimited contract,Full-time employee,Gaming
11/25/2020,30,Male,Berlin,Product Manager,3,Junior,No data,30000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,27,Male,Berlin,DevOps,4,Middle,AWS,66000,6000,30,English,Consulting / Agency,Unlimited contract,Full-time employee,IT
11/25/2020,28,Male,Berlin,Product Manager,7,Head,No data,60000,9000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,22,Male,Berlin,Presales Engineer ,4,Middle,"Java, .Net",63000,6126618,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,37,Female,Berlin,Data Scientist,2,Middle,Python,62000,0,30,German,Publisher,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,25,Male,Berlin,Data Scientist,1,Junior,"Python, statistics, SQL",51000,10000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,33,Male,Berlin,Backend Developer,11,Senior,Scala,154000,6126618,22,German,Startup,Temporary contract,Self-employed (freelancer),Transport
11/25/2020,38,Male,Berlin,Freelance AI lead / advisor,20,Head,C,200000,200000,0,English,Consulting / Agency,0,Self-employed (freelancer),Tourism
11/25/2020,31,Male,Berlin,Data Scientist,6,Senior,No data,78000,6126618,28,English,E-commerce,Unlimited contract,Full-time employee,IT
11/25/2020,24,Male,Munich,Data Scientist,1,Junior,C++,300000,6126618,28,English,Startup,No data,Full-time employee,Finance / Insurance
11/25/2020,28,Male,Berlin,DevOps,10,Lead,No data,78000,6126618,28,English,Product,No data,No data,commerce
11/25/2020,25,Male,Berlin,Software Engineer,5,Senior,Node.js,57000,6126618,24,English,Consulting / Agency,Temporary contract,Full-time employee,Cloud
11/25/2020,26,Female,Berlin,Data Scientist,4,Middle,"Sql, BQ, tableau, gtm, ga",45000,0,25,English,Startup,Temporary contract,Full-time employee,Ð¡onstruction
11/25/2020,29,Male,Berlin,Frontend Developer,3,Middle,React ,43000,4300,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,22,Female,Berlin,Business Development Manager Operations ,4,Middle,Business Development Manager Operation ,39000,6126618,24,English,Startup,Temporary contract,Full-time employee,commerce
11/25/2020,30,Male,Berlin,Frontend Developer,4,Senior,TypeScript,73000,0,26,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Male,Berlin,Frontend Developer,11,Senior,Typescript,74000,11000,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,28,Female,Amsterdam,Program Manager,10,Senior,Management,86000,30000,31,English,Product,Unlimited contract,Full-time employee,IT
11/25/2020,29,Male,Berlin,Frontend Developer,9,Senior,Javascript / Typescript,74000,0,30,English,Startup,Unlimited contract,Full-time employee,Education
11/25/2020,32,Male,Cologne,DevOps,10,Middle,Bash,55000,55000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,36,Male,Berlin,Researcher,4,Middle,C++,40000,6126618,28,English,University,Temporary contract,Full-time employee,SEO
11/25/2020,32,Male,Hamburg,Product Manager,7,Senior,No data,85000,5000,27,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Female,Berlin,Software Engineer,4,Middle,Python,56000,6126618,30,English,Product,Unlimited contract,Full-time employee,IT
11/25/2020,29,Male,Stuttgart ,Software Engineer,7,Middle,C++,70000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,32,Female,Berlin,QA Engineer,10,Middle,Java,68000,6126618,30,English,Product,Unlimited contract,Full-time employee,Tourism
11/25/2020,34,Male,Berlin,QA Engineer,10,Senior,JS,70000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,30,Male,Berlin,Data Scientist,6,Senior,No data,72000,85000,27,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,40,Male,Berlin,Engineering manager,15,Head,Python,80000,0,28,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,35,Male,Berlin,Software Engineer,15,Principal,C++,77000,20000,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,31,Male,Berlin,Software Engineer,8,Senior,"Java, Kotlin",77000,0,27,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,38,Male,Berlin,Data Scientist,15,Senior,Python,56000,59000,21,English,Product,Unlimited contract,Full-time employee,IT
11/25/2020,39,Male,Hamburg,Data Scientist,10,Senior,R,80000,0,30,English,Energy ,Unlimited contract,Full-time employee,commerce
11/25/2020,35,Male,Berlin,Backend Developer,13,Senior,Nodejs,90000,6126618,31,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/25/2020,30,Female,Berlin,QA Engineer,5,Middle,TS,54000,6126618,28,English,Product,Unlimited contract,Full-time employee,Advertising
11/25/2020,29,Female,Berlin,Data Scientist,0,intern,Python,20000,20000,25,English,Product,Temporary contract,Full-time employee,commerce
11/25/2020,36,Male,Berlin,Engineering Manager,18,Head,C++,98000,25000,30,English,Product,Unlimited contract,Full-time employee,Real Estate
11/25/2020,41,Male,Berlin,Backend Developer,20,Senior,Python,93000,1000,29,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,41,Male,Berlin,Software Engineer,18,Lead,PHP,100000,100000,28,English,Product,Unlimited contract,Full-time employee,Agriculture
11/25/2020,28,Female,Berlin,Data Scientist,6,Senior,sql,70000,0,27,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,33,Male,Berlin,Software Engineer,10,Lead,javascript,75000,0,26,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Munich,Software Engineer,3,Middle,JavaScript ,63000,63909,30,German,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,29,Male,Berlin,Backend Developer,5,Senior,Java,70000,0,27,English,Product,Unlimited contract,Full-time employee,Agriculture
11/25/2020,23,Male,Berlin,Backend Developer,3,Middle,Java,80000,100000,28,English,Product,Unlimited contract,Full-time employee,Dating
11/25/2020,25,Male,Berlin,ML Engineer,4,Middle,"Spark, Pytorch",75000,15000,30,English,Startup,Unlimited contract,Full-time employee,IT
11/25/2020,34,Male,Berlin,QA Engineer,10,Lead,Java,85000,6126618,30,English,Startup,Unlimited contract,Full-time employee,Transport
11/25/2020,45,Male,Berlin,Backend Developer,30,Senior,PHP,55000,0,24,English,Startup,Unlimited contract,Full-time employee,commerce
11/25/2020,37,Male,Berlin,Embedded Software Engineer,15,Senior,C/C++,78000,0,28,English,Product,Unlimited contract,Full-time employee,Entertainment
11/25/2020,31,Male,Berlin,Software Engineer,9,Lead,javascript,99000,99000,30,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/25/2020,32,Male,Amsterdam,Backend Developer,15,Senior,Golang,90000,0,25,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,45,Female,Berlin,Product Manager,15,Lead,Java,52000,6126618,28,English,Product,Unlimited contract,Full-time employee,Tourism
11/25/2020,42,Male,Wroclaw,Software Engineer,16,Senior,java/scala/go/clouds/devops,36000,6126618,30,English,Product,Unlimited contract,Full-time employee,IT
11/25/2020,23,Male,Berlin,Dana Analyst,4,Middle,No data,45000,0,26,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,36,Male,Berlin,Backend Developer,14,Middle,JS,75000,0,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,40,Male,Karlsruhe,Team Manager,20,Lead,C#,85000,15000,30,English,Enterprise,Unlimited contract,Full-time employee,commerce
11/25/2020,28,Male,Berlin,Backend Developer,7,Senior,Java,95000,40000,28,English,Product,Unlimited contract,Full-time employee,Software Development
11/25/2020,35,Male,Frankfurt,Backend Developer,15,Senior,C,63000,7000,30,German,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,37,Male,Berlin,Backend Developer,12,Senior,Java,102000,6126618,30,English,Startup,Unlimited contract,Full-time employee,Gaming
11/25/2020,33,Male,Berlin,Software Engineer,10,Lead,C/C++,95000,15000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,33,Male,Berlin,Backend Developer,13,Senior,Java,78600,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Munich,Software Engineer,10,Lead,Java ,70000,77000,28,English,Product,Unlimited contract,Full-time employee,Health
11/25/2020,31,Male,Berlin,Software Engineer,4,Middle,Java,67000,70500,30,English,Product,Unlimited contract,Full-time employee,Transport
11/25/2020,28,Male,Wolfsburg,Software Engineer,3,Middle,Java,42000,6126618,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,31,Male,Boeblingen,QA Engineer,6,Senior,Python,53000,0,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,40,Male,Cupertino,Software Engineer,20,Lead,Swift,250000,450000,45,English,Product,Unlimited contract,Full-time employee,commerce
11/25/2020,25,Female,Frankfurt,Software Engineer,3,Middle,Java,53000,5000,30,German,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/25/2020,35,Male,Berlin,Data Analyst,9,Senior,Python,77000,0,28,German,Startup,Unlimited contract,Full-time employee,IT
11/25/2020,35,Male,Berlin,Software Engineer,15,Senior,.net,80000,80000,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/25/2020,41,Male,Berlin,DevOps,20,Senior,"Linux/UNIX, GIT, Virtualisation Platforms, *shell(s) scripts",58800,20700,35,German,Bloody enterprise,Unlimited contract,Full-time employee,Manufacture
